"@""aa$""";"RegexOptions.None";"""b\naa\n""";"""Pass. Group[0]=(2,2)"""
"@""aa\Z""";"RegexOptions.None";"""b\naa""";"""Pass. Group[0]=(2,2)"""
"@""aa\z""";"RegexOptions.None";"""b\naa""";"""Pass. Group[0]=(2,2)"""
"@""aa$""";"RegexOptions.None";"""b\naa""";"""Pass. Group[0]=(2,2)"""
"@""aa\z""";"RegexOptions.Multiline";"""aa\nb\n""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""aa\nb\n""";"""Pass. Group[0]=(0,2)"""
"@""aa\Z""";"RegexOptions.Multiline";"""b\naa\n""";"""Pass. Group[0]=(2,2)"""
"@""aa\z""";"RegexOptions.Multiline";"""b\naa\n""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""b\naa\n""";"""Pass. Group[0]=(2,2)"""
"@""aa\Z""";"RegexOptions.Multiline";"""b\naa""";"""Pass. Group[0]=(2,2)"""
"@""aa\z""";"RegexOptions.Multiline";"""b\naa""";"""Pass. Group[0]=(2,2)"""
"@""aa$""";"RegexOptions.Multiline";"""b\naa""";"""Pass. Group[0]=(2,2)"""
"@""aa\Z""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""aa\z""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""aa$""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""aa\z""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""aa$""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""aa\z""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""aa$""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""aa\Z""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""aa\z""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""aa\z""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""aa\z""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""aa\Z""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""aa\z""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""aa$""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""aa\z""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""aa$""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""aa\z""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""aa$""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""aa\Z""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""aa\z""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""aa\z""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""aa\Z""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""aa\z""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""aa$""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""ab\Z""";"RegexOptions.None";"""ab\nb\n""";"""Fail."""
"@""ab\z""";"RegexOptions.None";"""ab\nb\n""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""ab\nb\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.None";"""b\nab\n""";"""Pass. Group[0]=(2,2)"""
"@""ab\z""";"RegexOptions.None";"""b\nab\n""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""b\nab\n""";"""Pass. Group[0]=(2,2)"""
"@""ab\Z""";"RegexOptions.None";"""b\nab""";"""Pass. Group[0]=(2,2)"""
"@""ab\z""";"RegexOptions.None";"""b\nab""";"""Pass. Group[0]=(2,2)"""
"@""ab$""";"RegexOptions.None";"""b\nab""";"""Pass. Group[0]=(2,2)"""
"@""ab\z""";"RegexOptions.Multiline";"""ab\nb\n""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""ab\nb\n""";"""Pass. Group[0]=(0,2)"""
"@""ab\Z""";"RegexOptions.Multiline";"""b\nab\n""";"""Pass. Group[0]=(2,2)"""
"@""ab\z""";"RegexOptions.Multiline";"""b\nab\n""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""b\nab\n""";"""Pass. Group[0]=(2,2)"""
"@""ab\Z""";"RegexOptions.Multiline";"""b\nab""";"""Pass. Group[0]=(2,2)"""
"@""ab\z""";"RegexOptions.Multiline";"""b\nab""";"""Pass. Group[0]=(2,2)"""
"@""ab$""";"RegexOptions.Multiline";"""b\nab""";"""Pass. Group[0]=(2,2)"""
"@""ab\Z""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""ab\z""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""ab\z""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""ab\z""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""ab\Z""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""ab\z""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""ab\z""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""ab\z""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""ab\Z""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""ab\z""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""ab\z""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""ab\z""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""ab$""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""ab\Z""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""ab\z""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""ab\z""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""ab\Z""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""ab\z""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""ab$""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""abb\Z""";"RegexOptions.None";"""abb\nb\n""";"""Fail."""
"@""abb\z""";"RegexOptions.None";"""abb\nb\n""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""abb\nb\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.None";"""b\nabb\n""";"""Pass. Group[0]=(2,3)"""
"@""abb\z""";"RegexOptions.None";"""b\nabb\n""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""b\nabb\n""";"""Pass. Group[0]=(2,3)"""
"@""abb\Z""";"RegexOptions.None";"""b\nabb""";"""Pass. Group[0]=(2,3)"""
"@""abb\z""";"RegexOptions.None";"""b\nabb""";"""Pass. Group[0]=(2,3)"""
"@""abb$""";"RegexOptions.None";"""b\nabb""";"""Pass. Group[0]=(2,3)"""
"@""abb\z""";"RegexOptions.Multiline";"""abb\nb\n""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""abb\nb\n""";"""Pass. Group[0]=(0,3)"""
"@""abb\Z""";"RegexOptions.Multiline";"""b\nabb\n""";"""Pass. Group[0]=(2,3)"""
"@""abb\z""";"RegexOptions.Multiline";"""b\nabb\n""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""b\nabb\n""";"""Pass. Group[0]=(2,3)"""
"@""abb\Z""";"RegexOptions.Multiline";"""b\nabb""";"""Pass. Group[0]=(2,3)"""
"@""abb\z""";"RegexOptions.Multiline";"""b\nabb""";"""Pass. Group[0]=(2,3)"""
"@""abb$""";"RegexOptions.Multiline";"""b\nabb""";"""Pass. Group[0]=(2,3)"""
"@""abb\Z""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""abb\z""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""ac\nb\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""abb\z""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""b\nac\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""abb\z""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""b\nac""";"""Fail."""
"@""abb\Z""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""abb\z""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""ac\nb\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""abb\z""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""b\nac\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""abb\z""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""b\nac""";"""Fail."""
"@""abb\Z""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""abb\z""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""ca\nb\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""abb\z""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""b\nca\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""abb\z""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""abb$""";"RegexOptions.None";"""b\nca""";"""Fail."""
"@""abb\Z""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""abb\z""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""ca\nb\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""abb\z""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""b\nca\n""";"""Fail."""
"@""abb\Z""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""abb\z""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""abb$""";"RegexOptions.Multiline";"""b\nca""";"""Fail."""
"@""(^|x)(c)""";"RegexOptions.None";"""ca""";"""Pass. Group[0]=(0,1) Group[1]=(0,0) Group[2]=(0,1)"""
"@""a*abc?xyz+pqr{3}ab{2,}xy{4,5}pq{0,6}AB{0,}zz""";"RegexOptions.None";"""x""";"""Fail."""
"@""round\(((?>[^()]+))\)""";"RegexOptions.None";"""_I(round(xs * sz),1)""";"""Pass. Group[0]=(3,14) Group[1]=(9,7)"""
"@""foo.bart""";"RegexOptions.None";"""foo.bart""";"""Pass. Group[0]=(0,8)"""
"@""^d[x][x][x]""";"RegexOptions.Multiline";"""abcd\ndxxx""";"""Pass. Group[0]=(5,4)"""
"@"".X(.+)+X""";"RegexOptions.None";"""bbbbXcXaaaaaaaa""";"""Pass. Group[0]=(3,4) Group[1]=(5,1)"""
"@"".X(.+)+XX""";"RegexOptions.None";"""bbbbXcXXaaaaaaaa""";"""Pass. Group[0]=(3,5) Group[1]=(5,1)"""
"@"".XX(.+)+X""";"RegexOptions.None";"""bbbbXXcXaaaaaaaa""";"""Pass. Group[0]=(3,5) Group[1]=(6,1)"""
"@"".X(.+)+X""";"RegexOptions.None";"""bbbbXXaaaaaaaaa""";"""Fail."""
"@"".X(.+)+XX""";"RegexOptions.None";"""bbbbXXXaaaaaaaaa""";"""Fail."""
"@"".XX(.+)+X""";"RegexOptions.None";"""bbbbXXXaaaaaaaaa""";"""Fail."""
"@"".X(.+)+[X]""";"RegexOptions.None";"""bbbbXcXaaaaaaaa""";"""Pass. Group[0]=(3,4) Group[1]=(5,1)"""
"@"".X(.+)+[X][X]""";"RegexOptions.None";"""bbbbXcXXaaaaaaaa""";"""Pass. Group[0]=(3,5) Group[1]=(5,1)"""
"@"".XX(.+)+[X]""";"RegexOptions.None";"""bbbbXXcXaaaaaaaa""";"""Pass. Group[0]=(3,5) Group[1]=(6,1)"""
"@"".X(.+)+[X]""";"RegexOptions.None";"""bbbbXXaaaaaaaaa""";"""Fail."""
"@"".X(.+)+[X][X]""";"RegexOptions.None";"""bbbbXXXaaaaaaaaa""";"""Fail."""
"@"".XX(.+)+[X]""";"RegexOptions.None";"""bbbbXXXaaaaaaaaa""";"""Fail."""
"@"".[X](.+)+[X]""";"RegexOptions.None";"""bbbbXcXaaaaaaaa""";"""Pass. Group[0]=(3,4) Group[1]=(5,1)"""
"@"".[X](.+)+[X][X]""";"RegexOptions.None";"""bbbbXcXXaaaaaaaa""";"""Pass. Group[0]=(3,5) Group[1]=(5,1)"""
"@"".[X][X](.+)+[X]""";"RegexOptions.None";"""bbbbXXcXaaaaaaaa""";"""Pass. Group[0]=(3,5) Group[1]=(6,1)"""
"@"".[X](.+)+[X]""";"RegexOptions.None";"""bbbbXXaaaaaaaaa""";"""Fail."""
"@"".[X](.+)+[X][X]""";"RegexOptions.None";"""bbbbXXXaaaaaaaaa""";"""Fail."""
"@"".[X][X](.+)+[X]""";"RegexOptions.None";"""bbbbXXXaaaaaaaaa""";"""Fail."""
"@""tt+$""";"RegexOptions.None";"""xxxtt""";"""Pass. Group[0]=(3,2)"""
"@""([\d-z]+)""";"RegexOptions.None";"""a0-za""";"""Pass. Group[0]=(1,3) Group[1]=(1,3)"""
"@""([\d-\s]+)""";"RegexOptions.None";"""a0- z""";"""Pass. Group[0]=(1,3) Group[1]=(1,3)"""
"@""\GX.*X""";"RegexOptions.None";"""aaaXbX""";"""Fail."""
"@""(\d+\.\d+)""";"RegexOptions.None";"""3.1415926""";"""Pass. Group[0]=(0,9) Group[1]=(0,9)"""
"@""(\ba.{0,10}br)""";"RegexOptions.None";"""have a web browser""";"""Pass. Group[0]=(5,8) Group[1]=(5,8)"""
"@""\.c(pp|xx|c)?$""";"RegexOptions.IgnoreCase";"""Changes""";"""Fail."""
"@""\.c(pp|xx|c)?$""";"RegexOptions.IgnoreCase";"""IO.c""";"""Pass. Group[0]=(2,2) Group[1]="""
"@""(\.c(pp|xx|c)?$)""";"RegexOptions.IgnoreCase";"""IO.c""";"""Pass. Group[0]=(2,2) Group[1]=(2,2) Group[2]="""
"@""^([a-z]:)""";"RegexOptions.None";"""C:/""";"""Fail."""
"@""^\S\s+aa$""";"RegexOptions.Multiline";"""\nx aa""";"""Pass. Group[0]=(1,4)"""
"@""(^|a)b""";"RegexOptions.None";"""ab""";"""Pass. Group[0]=(0,2) Group[1]=(0,1)"""
"@""^([ab]*?)(b)?(c)$""";"RegexOptions.None";"""abac""";"""Pass. Group[0]=(0,4) Group[1]=(0,3) Group[2]= Group[3]=(3,1)"""
"@""(\w)?(abc)\1b""";"RegexOptions.None";"""abcab""";"""Fail."""
"@""^(?:.,){2}c""";"RegexOptions.None";"""a,b,c""";"""Pass. Group[0]=(0,5)"""
"@""^(.,){2}c""";"RegexOptions.None";"""a,b,c""";"""Pass. Group[0]=(0,5) Group[1]=(0,2)(2,2)"""
"@""^(?:[^,]*,){2}c""";"RegexOptions.None";"""a,b,c""";"""Pass. Group[0]=(0,5)"""
"@""^([^,]*,){2}c""";"RegexOptions.None";"""a,b,c""";"""Pass. Group[0]=(0,5) Group[1]=(0,2)(2,2)"""
"@""^([^,]*,){3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]*,){3,}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]*,){0,3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{1,3},){3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{1,3},){3,}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{1,3},){0,3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{1,},){3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{1,},){3,}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{1,},){0,3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{0,3},){3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{0,3},){3,}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""^([^,]{0,3},){0,3}d""";"RegexOptions.None";"""aaa,b,c,d""";"""Pass. Group[0]=(0,9) Group[1]=(0,4)(4,2)(6,2)"""
"@""(?i)""";"RegexOptions.None";"""""";"""Pass. Group[0]=(0,0)"""
"@""(?!\A)x""";"RegexOptions.Multiline";"""a\nxb\n""";"""Pass. Group[0]=(2,1)"""
"@""^(a(b)?)+$""";"RegexOptions.None";"""aba""";"""Pass. Group[0]=(0,3) Group[1]=(0,2)(2,1) Group[2]=(1,1)"""
"@""^(aa(bb)?)+$""";"RegexOptions.None";"""aabbaa""";"""Pass. Group[0]=(0,6) Group[1]=(0,4)(4,2) Group[2]=(2,2)"""
"@""^.{9}abc.*\n""";"RegexOptions.Multiline";"""123\nabcabcabcabc\n""";"""Pass. Group[0]=(4,13)"""
"@""^(a)?a$""";"RegexOptions.None";"""a""";"""Pass. Group[0]=(0,1) Group[1]="""
"@""^(a)?(?(1)a|b)+$""";"RegexOptions.None";"""a""";"""Fail."""
"@""^(a\1?)(a\1?)(a\2?)(a\3?)$""";"RegexOptions.None";"""aaaaaa""";"""Pass. Group[0]=(0,6) Group[1]=(0,1) Group[2]=(1,2) Group[3]=(3,1) Group[4]=(4,2)"""
"@""^(a\1?){4}$""";"RegexOptions.None";"""aaaaaa""";"""Pass. Group[0]=(0,6) Group[1]=(0,1)(1,2)(3,1)(4,2)"""
"@""^(0+)?(?:x(1))?""";"RegexOptions.None";"""x1""";"""Pass. Group[0]=(0,2) Group[1]= Group[2]=(1,1)"""
"@""^([0-9a-fA-F]+)(?:x([0-9a-fA-F]+)?)(?:x([0-9a-fA-F]+))?""";"RegexOptions.None";"""012cxx0190""";"""Pass. Group[0]=(0,10) Group[1]=(0,4) Group[2]= Group[3]=(6,4)"""
"@""^(b+?|a){1,2}c""";"RegexOptions.None";"""bbbac""";"""Pass. Group[0]=(0,5) Group[1]=(0,3)(3,1)"""
"@""^(b+?|a){1,2}c""";"RegexOptions.None";"""bbbbac""";"""Pass. Group[0]=(0,6) Group[1]=(0,4)(4,1)"""
"@""\((\w\. \w+)\)""";"RegexOptions.None";"""cd. (A. Tw)""";"""Pass. Group[0]=(4,7) Group[1]=(5,5)"""
"@""((?:aaaa|bbbb)cccc)?""";"RegexOptions.None";"""aaaacccc""";"""Pass. Group[0]=(0,8) Group[1]=(0,8)"""
"@""((?:aaaa|bbbb)cccc)?""";"RegexOptions.None";"""bbbbcccc""";"""Pass. Group[0]=(0,8) Group[1]=(0,8)"""
"@""^(foo)|(bar)$""";"RegexOptions.None";"""foobar""";"""Pass. Group[0]=(0,3) Group[1]=(0,3) Group[2]="""
"@""^(foo)|(bar)$""";"RegexOptions.RightToLeft";"""foobar""";"""Pass. Group[0]=(3,3) Group[1]= Group[2]=(3,3)"""
"@""b""";"RegexOptions.RightToLeft";"""babaaa""";"""Pass. Group[0]=(2,1)"""
"@""bab""";"RegexOptions.RightToLeft";"""babababaa""";"""Pass. Group[0]=(4,3)"""
